"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SLRTCR03","Passenger car registrations sa, Index","NOR","Norway","M","Monthly","2021-12","Dec-2021","IDX","Index","0","Units","2015_100","2015=100",138.1059,,
"SLRTCR03","Passenger car registrations sa, Index","NOR","Norway","M","Monthly","2022-01","Jan-2022","IDX","Index","0","Units","2015_100","2015=100",81.51554,,
"SLRTCR03","Passenger car registrations sa, Index","NOR","Norway","M","Monthly","2022-02","Feb-2022","IDX","Index","0","Units","2015_100","2015=100",72.67223,,
"SLRTCR03","Passenger car registrations sa, Index","NOR","Norway","M","Monthly","2022-03","Mar-2022","IDX","Index","0","Units","2015_100","2015=100",90.61152,,
"SLRTCR03","Passenger car registrations sa, Index","NOR","Norway","M","Monthly","2022-04","Apr-2022","IDX","Index","0","Units","2015_100","2015=100",85.57868,,
"SLRTCR03","Passenger car registrations sa, Index","NOR","Norway","M","Monthly","2022-05","May-2022","IDX","Index","0","Units","2015_100","2015=100",87.72293,,
"SLRTCR03","Passenger car registrations sa, Index","NOR","Norway","M","Monthly","2022-06","Jun-2022","IDX","Index","0","Units","2015_100","2015=100",90.10619,,
"SLRTCR03","Passenger car registrations sa, Index","NOR","Norway","M","Monthly","2022-07","Jul-2022","IDX","Index","0","Units","2015_100","2015=100",76.27101,,
"SLRTCR03","Passenger car registrations sa, Index","NOR","Norway","M","Monthly","2022-08","Aug-2022","IDX","Index","0","Units","2015_100","2015=100",88.71994,,
"SLRTCR03","Passenger car registrations sa, Index","NOR","Norway","M","Monthly","2022-09","Sep-2022","IDX","Index","0","Units","2015_100","2015=100",100.3562,,
"SLRTCR03","Passenger car registrations sa, Index","NOR","Norway","M","Monthly","2022-10","Oct-2022","IDX","Index","0","Units","2015_100","2015=100",94.29225,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",100.175,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",98.20834,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",100.2333,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",103.4333,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",105.0667,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",109.6667,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",84.56667,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",94.33334,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",97.13333,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",97.06667,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",104.3333,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015_100","2015=100",97.46667,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2015_100","2015=100",110.5333,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2015_100","2015=100",91.33334,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2015_100","2015=100",101.5333,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2015_100","2015=100",111.7333,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2015_100","2015=100",101.7,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",117.4,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",100.6,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",92.3,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",110,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",106.9,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",98.3,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",109.3,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",121.2,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",98.5,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",87.2,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",95.8,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",70.7,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",93.1,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",92.6,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",97.3,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",95.1,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",110,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",86.3,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",106.2,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",89,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",96,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",102.9,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",101.1,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",109,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units","2015_100","2015=100",87.5,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units","2015_100","2015=100",106.6,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units","2015_100","2015=100",98.3,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units","2015_100","2015=100",128.2,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2021-05","May-2021","IDX","Index","0","Units","2015_100","2015=100",85.7,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units","2015_100","2015=100",117.7,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units","2015_100","2015=100",63.9,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2021-08","Aug-2021","IDX","Index","0","Units","2015_100","2015=100",93.3,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2021-09","Sep-2021","IDX","Index","0","Units","2015_100","2015=100",116.8,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2021-10","Oct-2021","IDX","Index","0","Units","2015_100","2015=100",112.3,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2021-11","Nov-2021","IDX","Index","0","Units","2015_100","2015=100",78.7,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2021-12","Dec-2021","IDX","Index","0","Units","2015_100","2015=100",113.6,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2022-01","Jan-2022","IDX","Index","0","Units","2015_100","2015=100",108.6,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2022-02","Feb-2022","IDX","Index","0","Units","2015_100","2015=100",104.5,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2022-03","Mar-2022","IDX","Index","0","Units","2015_100","2015=100",122.1,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2022-04","Apr-2022","IDX","Index","0","Units","2015_100","2015=100",83.1,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2022-05","May-2022","IDX","Index","0","Units","2015_100","2015=100",113.7,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2022-06","Jun-2022","IDX","Index","0","Units","2015_100","2015=100",108.3,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2022-07","Jul-2022","IDX","Index","0","Units","2015_100","2015=100",94.2,,
"ODCNPI03","Permits issued for dwellings sa, Index","NOR","Norway","M","Monthly","2022-08","Aug-2022","IDX","Index","0","Units","2015_100","2015=100",86.5,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","A","Annual","2019","2019","IDX","Index","0","Units","2010_100","2010=100",102.7387,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","A","Annual","2020","2020","IDX","Index","0","Units","2010_100","2010=100",96.77951,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","A","Annual","2021","2021","IDX","Index","0","Units","2010_100","2010=100",97.41003,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2010_100","2010=100",104.4912,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2010_100","2010=100",112.3937,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2010_100","2010=100",111.9928,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2010_100","2010=100",83.38345,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2010_100","2010=100",91.80328,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2010_100","2010=100",94.76509,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2010_100","2010=100",96.65341,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2010_100","2010=100",103.9092,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2010_100","2010=100",97.01556,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2010_100","2010=100",105.8363,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2010_100","2010=100",85.99606,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2010_100","2010=100",99.03321,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2010_100","2010=100",106.1726,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2010_100","2010=100",92.96731,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","Q","Quarterly","2022-Q3","Q3-2022","IDX","Index","0","Units","2010_100","2010=100",90.32884,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2010_100","2010=100",117.5672,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2010_100","2010=100",105.112,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2010_100","2010=100",90.79445,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2010_100","2010=100",120.5937,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2010_100","2010=100",109.419,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2010_100","2010=100",107.1685,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2010_100","2010=100",113.8035,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2010_100","2010=100",119.9728,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2010_100","2010=100",102.202,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2010_100","2010=100",89.16481,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2010_100","2010=100",92.6181,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2010_100","2010=100",68.36745,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",87.92317,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",90.01843,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",97.46823,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",87.37996,,
"WSCNDW01","Work started for dwellings sa, Index","NOR","Norway","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",104.0644,,
